Spectral_Centroid,Spectral_Bandwidth,Spectral_Rolloff,Spectral_Flatness,Label
1129.5838049141912,907.6844103319231,2088.8671875,0.105181165,2
1202.3237153308344,945.8654112845542,2308.035714285714,0.1237361,2
1086.896990816373,864.6032810165868,1936.03515625,0.10376619,2
1126.7347430813875,970.5282928239454,2236.0491071428573,0.12731844,2
1470.1687409595133,973.9658565528771,2526.0416666666665,0.10371253,2
1221.6044925407411,901.7399642040633,2169.140625,0.08822556,2
1128.8970548603027,898.08742312492,2169.471153846154,0.114649184,2
1109.9559135402665,859.4218679870004,1990.985576923077,0.07864349,2
1036.9694052287348,901.8407431880465,2029.8713235294117,0.100407764,2
1203.7625367273386,975.619401188006,2374.3990384615386,0.12748028,2
1285.5849854023586,962.907560923616,2259.1911764705883,0.12548195,2
1095.0870394058475,920.3374073557696,2203.7259615384614,0.07411287,2
1352.1041348148246,979.4361291886627,2455.2951388888887,0.13012296,2
1098.9609681884835,873.4052699552882,2101.5625,0.061653007,2
1369.6186450110022,926.0728219240699,2438.6160714285716,0.09589785,2
1118.9509680773328,959.8402302654256,2272.9166666666665,0.10061104,2
1185.5405092703386,950.6214408085347,2284.0073529411766,0.08147348,2
1245.9047124290532,1000.0796970535231,2424.4791666666665,0.082996175,2
1099.448751345348,879.8845875805846,2159.598214285714,0.073993266,2
1049.3779394897626,895.5791895934924,2122.2426470588234,0.070912026,2
870.7001811270172,747.9963896056154,1621.58203125,0.033202857,2
1708.3933153421067,1021.5956637491911,2753.5282258064517,0.14403069,2
860.738791522274,839.6172559595526,1767.857142857143,0.043670394,2
1080.3554078126651,914.6148846683982,2145.970394736842,0.10015618,2
1667.1858998937369,882.0789656210187,2591.4884868421054,0.11021273,2
873.7688146285595,896.1574899278569,1920.0721153846155,0.07719668,2
1120.6549991752272,891.4062602938212,2023.8970588235295,0.10491394,2
1254.4452267309039,917.38312764595,2291.6666666666665,0.12595505,2
1046.4618710173274,903.878961977732,2084.2633928571427,0.100098066,2
1631.739391656962,1164.1722264903588,2965.9778225806454,0.16939864,2
1211.8778354728802,1198.7333945646917,2604.1666666666665,0.05844186,2
1147.1036991381134,1184.512709788531,2526.5625,0.05269028,2
1197.2739458732833,1119.9938229948398,2335.9375,0.05846361,2
1287.8268400847185,1177.9054499988115,2608.6647727272725,0.06150317,2
1010.1617323845071,1181.3579971305371,2435.7638888888887,0.020521948,2
1138.8007505534956,1191.4935266557052,2646.875,0.042367052,2
1389.744499121628,1233.3922705846198,2943.181818181818,0.060122322,2
1242.9570713994408,1150.6412051513466,2528.409090909091,0.045978237,2
1382.2376465562784,1239.9536968713546,2916.193181818182,0.056498762,2
1154.593311408896,1188.1180378634483,2625.0,0.064097516,2
1296.3481969650898,1218.4226250568704,2783.0528846153848,0.055222347,2
1111.561815195639,1270.4867006954476,3034.1796875,0.027487561,2
1266.7162906670944,1184.3905889299328,2601.5625,0.047952306,2
1376.3844615479761,1193.1152551545617,2717.8819444444443,0.065535165,2
1128.2842471012345,1298.9668973022983,3084.6354166666665,0.017712904,2
1552.9820311304923,1258.7329182293904,3205.965909090909,0.07588062,2
1089.5593650798219,1261.8566895128736,2983.0729166666665,0.02084069,2
1173.0004478679834,1310.755645643814,3143.973214285714,0.02419424,2
1323.9877691212805,1260.0688318269322,2986.9791666666665,0.06198515,2
1046.6515682880008,1231.259299813663,2806.4236111111113,0.023344226,2
994.2240308367182,1176.5398782304774,2418.9453125,0.018091775,2
1310.827074693003,1292.6393467122905,3085.9375,0.051895797,2
1077.7315157260728,1220.1074334653038,2656.25,0.027671605,2
916.7495950931332,1137.172493436855,2237.3046875,0.015916618,2
1161.4811111060399,1220.870770165976,2696.1805555555557,0.041619476,2
1113.547322949323,1240.3285764526725,2800.223214285714,0.029258475,2
1043.680854799494,1205.1911367968028,2585.9375,0.027035734,2
1027.0110986360137,1215.8138011287115,2695.3125,0.017615234,2
1437.1351025989043,1272.53024853566,3183.59375,0.08026182,2
1357.2406481325597,1249.4091184777944,3046.1647727272725,0.08782966,2
1355.8043294259917,1240.2267115482496,2899.8579545454545,0.08347719,2
1010.7957680615151,1201.4542090276452,2683.035714285714,0.02228869,2
1388.5144771470577,1245.0106969498365,3008.5227272727275,0.07421381,2
1088.1504841786214,1223.574146652621,2684.5703125,0.034159202,2
1290.539664771959,1238.085534712261,2921.875,0.060467865,2
1217.5892691642755,1166.0136600176627,2614.346590909091,0.04263693,2
1295.2768101557356,1179.4160633747251,2647.1354166666665,0.05225167,2
1179.7619642668276,1175.5920051496119,2602.34375,0.042781524,2
1249.470347574685,1215.3046956043684,2784.090909090909,0.061154243,2
1183.5737268972587,1123.9509543071658,2409.375,0.05447756,2
1369.6005168422905,1186.7271171947568,2760.4166666666665,0.07230025,2
1257.5077725173765,1194.4934670317953,2762.152777777778,0.070033036,2
1370.3862640248649,1183.049523300767,2757.254464285714,0.07168658,2
1382.6287680517719,1241.6322784338151,2884.4866071428573,0.061156623,2
1339.3593446553523,1181.3412311650884,2724.609375,0.0672955,2
1131.89918136453,1283.9190397932268,3040.3645833333335,0.031706333,2
922.2820235828477,1118.459102905223,2032.2265625,0.016094398,2
1158.3514581478219,1129.8267555564448,2418.75,0.056879085,2
953.858326978672,1166.7893264872123,2363.28125,0.016794778,2
1271.4499774212447,1116.9375862433633,2482.421875,0.0813187,2
1430.22143548385,1005.6038665226822,2398.4375,0.032196436,2
1373.210342080596,1074.5459762694638,2498.046875,0.066474095,2
1495.64030237667,1047.4169391410837,2657.3660714285716,0.058676302,2
1398.6516879743772,1011.6712196860011,2509.765625,0.073438786,2
1527.2534265113975,1037.0641831966147,2617.1875,0.050570674,2
1399.719245247253,1023.6261575931383,2470.4861111111113,0.04472814,2
1513.0119908048775,1056.633993459993,2630.2083333333335,0.041146483,2
1430.5160636718338,1037.0870178953364,2580.7291666666665,0.046823207,2
1260.7962304559953,1004.2615809574195,2302.734375,0.031623088,2
1151.2952857054909,982.1503741753694,2193.8920454545455,0.047854826,2
1337.475900749492,1128.1368517889455,2654.0178571428573,0.06897183,2
1150.330206593655,926.2634050481324,2007.8125,0.042921335,2
1512.1915759149435,1139.3518933447644,2898.4375,0.20931558,2
1225.072464625471,945.5414408741385,2194.0104166666665,0.034259617,2
1290.3305330213796,964.7788920026288,2269.831730769231,0.03955601,2
1240.9601116459155,942.0736156735246,2164.7135416666665,0.042833786,2
1033.7999999711074,904.7407924361202,1823.4375,0.028931601,2
1069.8718847055611,986.649655699973,2088.1696428571427,0.024916751,2
1050.352253941025,966.6610804995667,2047.2470238095239,0.031383343,2
1005.4062453243201,947.6856967405698,1978.515625,0.039353475,2
1099.2195012202078,973.6944712680427,2103.7946428571427,0.053112645,2
1383.3329615246207,1053.281006291046,2432.091346153846,0.0330589,2
1270.119913219365,950.1322713173864,2153.4598214285716,0.050485585,2
1455.3880126811418,1072.072680080226,2550.223214285714,0.04230403,2
1295.3362134570389,1090.8346213192303,2497.3958333333335,0.044146042,2
1212.219150265743,947.05493776499,2129.971590909091,0.04079887,2
1407.2031540559467,1073.3386719316252,2514.7569444444443,0.041235507,2
1363.822108071468,1079.7487162400748,2509.5486111111113,0.04366053,2
1371.977596580963,1073.8267596874884,2486.9791666666665,0.043173935,2
1366.9111318491068,999.2758301872559,2281.25,0.051217355,2
1376.8050886095602,1037.1703523962276,2394.965277777778,0.04577005,2
1510.258133013284,1056.9280107780844,2659.722222222222,0.046026155,2
1381.8447679102383,953.4728810248353,2263.0208333333335,0.034065988,2
1395.2355329184402,1018.779580780848,2441.840277777778,0.053354982,2
1330.4847448698679,1015.5124701730945,2395.8333333333335,0.054495815,2
1473.4186280939987,1081.9580732049235,2612.3046875,0.042702097,2
1257.954151394536,1046.634459417235,2366.3194444444443,0.052098498,2
1325.268394899056,1057.7643564652776,2564.2361111111113,0.07638559,2
1354.5212199530415,1070.1413783063247,2470.703125,0.04248215,2
1238.600606651502,1060.1462439723236,2444.3359375,0.06313946,2
1469.0289436371904,1094.7146975187254,2671.875,0.07173327,2
1181.9595883160912,1015.1401995432875,2375.8680555555557,0.07343605,2
1412.8009944181779,1105.9306277475903,2733.2589285714284,0.0905065,2
1488.5646374599025,1089.1168259398542,2702.1484375,0.07503656,2
1347.867152050072,1072.2553543804345,2679.6875,0.09263916,2
1471.8967267122944,1050.0948008045857,2490.4513888888887,0.032379232,2
1285.7563881879662,967.4965172393045,2245.1171875,0.06046804,2
1663.3392752625466,1069.3286859835016,2756.8359375,0.036678173,2
1335.2778891263106,1016.9765034045483,2427.0833333333335,0.048892446,2
1469.348299769008,1053.2762810497316,2581.0546875,0.023068905,2
964.7494438874884,882.5699826219357,1820.3125,0.068403676,2
1006.7033892519308,819.2805884396408,1728.125,0.08427591,2
1205.8672763414088,1002.2809355257318,2361.1111111111113,0.117488265,2
922.361334012899,813.1687197784831,1651.9097222222222,0.06970103,2
1029.279644079269,901.6883188685437,1971.3541666666667,0.063278645,2
1048.5412419096474,920.4560858151849,1964.4097222222222,0.06743254,2
1103.032070491236,993.3070322330256,2228.125,0.07098486,2
1083.0387849907618,964.3970855252315,2146.875,0.09888966,2
1019.1137517627508,949.712570138387,2051.846590909091,0.083303645,2
1103.7614179494617,946.3406945398532,2082.8125,0.07993458,2
1012.820718839161,910.3923957530671,2011.71875,0.080964215,2
1068.572903130372,920.0898463398777,2000.9765625,0.08403221,2
1133.2185632559494,943.6034283487345,2165.0390625,0.10744545,2
1073.5766665453348,897.3846531945571,1915.625,0.07171463,2
979.7035619822673,906.9681242605942,1929.6875,0.0726471,2
994.0057822400164,922.7662251681552,1971.875,0.07316509,2
1051.299960515044,967.0418664704202,2110.9375,0.046780135,2
1165.2859047216593,998.2509266600193,2291.40625,0.10047816,2
1056.4773320532677,1017.6352551030159,2226.5625,0.08202409,2
1101.8289289518348,975.0364310219258,2181.1079545454545,0.07155246,2
1100.7539318450674,954.6225153568247,2119.318181818182,0.05247661,2
1066.9861050386785,919.519695093019,2012.784090909091,0.05890225,2
1142.2376964652963,890.3565721517784,2032.6704545454545,0.05002372,2
1164.5174183183408,1035.5055562165517,2361.1111111111113,0.10266712,2
968.927981631496,885.5895006755349,1903.125,0.071058445,2
946.0105025544783,763.4062992225018,1611.111111111111,0.07378523,2
975.2827085191027,892.0165916754489,1892.96875,0.068958975,2
954.8474892386503,899.5139949677874,1887.5,0.069191754,2
983.7084674895603,857.5619176288295,1769.8863636363637,0.084461555,2
874.893258302499,793.8749912435667,1544.2708333333333,0.119719476,2
1100.8264239361636,873.7439980139939,1900.2403846153845,0.09304292,2
901.1480891306315,826.5273737722088,1648.4375,0.057221506,2
951.0235551478436,864.2728329496489,1792.6682692307693,0.064840905,2
1081.7819901534046,821.2414654566602,1714.4886363636363,0.054991413,2
1124.48547480627,1003.0845490329526,2250.0,0.08466801,2
1024.7636456756045,863.1366782553688,1826.7045454545455,0.06110911,2
994.087898957828,871.18990988174,1839.0625,0.07894341,2
795.4002779275256,887.7248916990086,1657.986111111111,0.015614054,2
1090.626659685443,881.0994644236742,1907.986111111111,0.039071366,2
994.8098227089262,916.5851831151865,1952.34375,0.051483423,2
961.3789169017979,906.2105476386777,1903.3203125,0.04381949,2
968.360547731433,874.9328543677019,1895.596590909091,0.077210166,2
811.5456404516542,815.9618693917674,1586.9140625,0.049146812,2
988.5205552434202,903.5572460948933,1895.3125,0.07353014,2
946.5874460275638,914.1444427733664,1860.15625,0.060873885,2
1232.7350158911618,980.3947305211469,2250.0,0.056863308,2
1146.4215596649142,996.7028529840852,2310.9375,0.07903981,2
1195.6646385975089,915.6050830618431,2106.534090909091,0.067707494,2
1146.588078018845,957.9958834795821,2190.972222222222,0.07425029,2
1116.8368301915377,977.724294585372,2215.277777777778,0.055741634,2
1560.4734736829132,1144.7191038205397,3038.57421875,0.06120125,3
1648.3275621404312,1139.2996430866997,3030.76171875,0.059077643,3
1355.9983062835079,1109.0410767346698,2786.4583333333335,0.02934476,3
1330.35311671654,1094.9871461400098,2724.7596153846152,0.014659588,3
1260.260626848219,1087.5613212943795,2652.644230769231,0.014458739,3
1357.3654433318484,1082.7730586227822,2686.941964285714,0.026889762,3
1339.282869824203,1103.6453939833775,2742.8385416666665,0.01913921,3
1342.5738911980297,1098.441730883887,2761.418269230769,0.020079415,3
1299.643928038778,1087.2292069241212,2700.3676470588234,0.035853196,3
1321.038548809406,1101.4429414239435,2737.723214285714,0.02026763,3
1344.4145840834283,1136.8501176304023,2901.0416666666665,0.022455014,3
1458.2953735799902,1091.314828197492,2845.1704545454545,0.025894912,3
1566.3930040639007,1161.4339542234788,3013.18359375,0.03638551,3
1747.6665888503248,1196.9770006641172,3164.0625,0.041861314,3
1729.2450253200564,1168.8647014417031,3120.7386363636365,0.035941377,3
1609.3615901694943,1141.4994320914864,3063.1009615384614,0.061737124,3
1538.710988823663,1180.0406918954152,3067.96875,0.050061636,3
1790.3367529807658,1153.1610882425352,3184.659090909091,0.05266672,3
1867.492179216061,1182.8255947455903,3234.375,0.03935215,3
1775.6535451080033,1117.70490865995,3126.201923076923,0.099768594,3
1471.806623527283,1114.8080007217054,2831.730769230769,0.030821096,3
1672.1519776052255,1185.6735060257893,3103.966346153846,0.0395591,3
1775.9707455868963,1144.45577204382,3144.8863636363635,0.05584617,3
1543.7228369389527,1100.9013396651283,2920.955882352941,0.060166366,3
1636.2021849347204,1134.1641537331188,3012.152777777778,0.04123573,3
1664.3530086364772,1151.847456279364,3065.972222222222,0.027320473,3
1531.74660009716,1146.0704122249208,2964.84375,0.021492306,3
1559.6210726825095,1089.160619613008,2856.1197916666665,0.024767837,3
1602.131621570576,1117.7882794971038,3031.25,0.046128828,3
1339.0363948675028,1093.402397099989,2701.8229166666665,0.026273848,3
1518.0620191147837,1108.381528805906,2888.0208333333335,0.023701604,3
1434.3416577391365,1148.2953687596491,2945.3125,0.02027181,3
1527.6445153181253,1121.3274966052356,2963.28125,0.023940714,3
1604.8503316766753,1127.471541593603,2994.4196428571427,0.043966215,3
1370.1858781982157,1130.4507435816763,2843.75,0.031943884,3
1642.5325660699568,1169.9196870270137,3172.4759615384614,0.070686206,3
1690.7235009223018,1142.4248244155121,3120.793269230769,0.064223096,3
1726.7386843119675,1161.7789642344214,3207.8125,0.07175343,3
1540.2366256003568,1083.6507326425312,2932.6923076923076,0.06563811,3
1713.0579765145296,1127.6015688762948,3129.971590909091,0.06694663,3
1611.4465440993076,1123.9641972720178,3039.0625,0.04994856,3
1562.0437178931363,1135.5230759341252,3000.6009615384614,0.04062732,3
1690.3446366036208,1130.1771239553002,3041.193181818182,0.03163603,3
1586.7189580130164,1123.0410964205366,2981.3701923076924,0.04740057,3
1677.8384252462047,1126.4011932867534,3079.8611111111113,0.025254231,3
1527.3075399645547,1132.9639404604948,2994.7916666666665,0.025503889,3
1457.8712242316033,1137.9425474577765,2905.6490384615386,0.027970793,3
1629.3741465329456,1127.798712989933,3037.59765625,0.058646467,3
1494.3053232508178,1160.773807934747,3019.230769230769,0.028632712,3
1428.9103493619348,1126.5914834269959,2887.276785714286,0.04657028,3
943.8113001603585,970.0837495917367,2130.859375,0.013955325,3
964.2572458969312,930.5109759453928,1885.9375,0.013513259,3
794.8973184702222,844.2365855236238,1771.875,0.006763862,3
763.09317037984,821.0654004293601,1756.6964285714287,0.0062420177,3
953.8865474132326,937.5553108774714,2059.375,0.010154686,3
738.6944782488082,810.5913486553289,1660.7142857142858,0.005429458,3
746.8608883781749,839.7483275398706,1731.4453125,0.004516215,3
806.275442520491,847.9992310592711,1763.5416666666667,0.008380057,3
770.8497005050546,834.6976002545388,1727.6041666666667,0.006299256,3
750.9877356622397,851.9384943811848,1591.6666666666667,0.005268392,3
807.1488743500842,904.4621839358549,1678.22265625,0.009264462,3
769.5415579260043,875.7942740847967,1649.5535714285713,0.0052500074,3
1001.3295589032876,987.7443824059628,2164.55078125,0.014413055,3
739.8135678924793,841.9523902168926,1519.2708333333333,0.0044707633,3
767.3048777403362,844.3993887514505,1495.3125,0.008043492,3
847.8976935903918,888.7052974108865,1849.888392857143,0.011061242,3
991.8382200675029,983.7302587977748,2089.5833333333335,0.0121806245,3
917.6983637184522,856.5110800740136,1893.9732142857142,0.016747516,3
867.6912033170506,889.4794184798607,1932.8125,0.0075861914,3
870.3770294520955,886.4225665331448,1912.388392857143,0.011103501,3
764.3368566331756,848.1755467382615,1690.1041666666667,0.006693104,3
790.4290323537555,892.5229972728824,1761.71875,0.0068020425,3
941.5632716382031,972.4944435880564,2008.7890625,0.011873696,3
925.5004265082998,959.6211603464754,1934.7426470588234,0.009889834,3
984.2755178669106,976.0734603446055,2272.4609375,0.018750742,3
912.8704394564393,943.4332580874761,2064.453125,0.008212719,3
1046.4903844103153,1016.3650560166946,2259.375,0.010754252,3
942.1987433424141,955.6039260188059,2132.8125,0.010467795,3
956.2630787408795,924.501764551155,1975.5208333333333,0.012607497,3
1032.3890218923495,1103.3040152515277,2485.7536764705883,0.011262733,3
988.3810656029566,1091.0001422499474,2459.0992647058824,0.008661672,3
1007.1829816418459,1075.4511032614862,2404.78515625,0.012394724,3
1031.4640262480063,1066.0582738083428,2414.981617647059,0.013955923,3
1020.5981429321511,1034.4482630698799,2322.265625,0.015290456,3
923.8287048118933,952.9432550074662,2065.2901785714284,0.018489365,3
1009.3058078542578,1088.3575094279665,2428.3088235294117,0.00839592,3
999.4520092986575,1062.8249182263344,2363.76953125,0.0072956947,3
1019.373071892887,1038.768294031443,2340.33203125,0.009320378,3
1082.3139098864322,1064.002952677402,2455.56640625,0.011350226,3
1004.0514018223372,1044.8865987238962,2338.9756944444443,0.010266384,3
917.8293024234232,1004.6551867591182,2210.503472222222,0.006603394,3
992.3744534499466,1061.7765045621138,2356.158088235294,0.007635798,3
1090.1686977544343,1098.9149819529873,2477.8645833333335,0.032205656,3
981.9373312198945,1051.636753726335,2334.0992647058824,0.011271408,3
1059.0121326837484,1097.0425721452748,2466.452205882353,0.010682672,3
759.396102371701,858.8436954718115,1664.5833333333333,0.0057098996,3
874.8567189544179,930.4921805563234,2038.0208333333333,0.010887734,3
826.9037564519481,879.2573480309372,1899.90234375,0.009454843,3
793.9659355280455,847.689674175302,1843.2291666666667,0.008091375,3
760.1299711710376,856.265303912222,1768.06640625,0.0071952976,3
1395.5235251452264,1019.4022344215562,2610.546875,0.10357777,3
1252.4319634509409,1049.6349069488326,2548.5197368421054,0.12772217,3
1365.9736444695754,951.9432371132087,2508.2720588235293,0.12680985,3
1202.7336199006163,1006.3254350521761,2450.9548611111113,0.13267572,3
1326.2972215161585,988.9403274199342,2488.467261904762,0.1303651,3
1297.2547727086194,987.8371595578315,2464.84375,0.09975536,3
1269.9333855656896,1015.1229442494296,2492.1875,0.12690939,3
1224.5093898106275,976.9314254897621,2361.328125,0.09660784,3
1589.6293830733089,989.3246724973117,2683.4375,0.1653121,3
1309.7792047595883,1006.8811007634077,2483.5069444444443,0.14720158,3
1330.86309463184,1046.7782518205245,2524.21875,0.11526426,3
1365.274426808356,947.1380055616669,2471.3541666666665,0.06359889,3
1253.0374320861797,1036.1751538786841,2499.5888157894738,0.12584603,3
1263.4009208335237,1013.1440709342704,2494.9448529411766,0.12983933,3
1264.2380495843815,1018.5553453324006,2482.7008928571427,0.106814496,3
1521.6814660169632,1074.2349662215904,2753.5807291666665,0.13450867,3
1215.6223648837392,975.2277011942269,2408.0882352941176,0.11939983,3
1289.0859718104898,1084.9143740804066,2572.65625,0.0788192,3
1283.104438620132,1011.1227091175625,2509.850543478261,0.11137311,3
1409.8569591456558,993.4002065600018,2541.779891304348,0.114189304,3
1391.0446891697284,1033.4540217790673,2561.03515625,0.13821328,3
1317.6878010392036,1054.461120187006,2567.845394736842,0.11607959,3
1349.3192781568468,1023.2331886373428,2550.223214285714,0.16195965,3
1157.087304319742,1019.4185327601408,2464.5833333333335,0.104908235,3
1249.3251892450407,1030.955521186884,2465.4605263157896,0.11345187,3
1456.4681886723884,1093.0972508624664,2740.7670454545455,0.115177505,3
1301.8250353565802,1017.8342223183877,2494.318181818182,0.103182,3
1133.5716684940908,994.310701451608,2352.481617647059,0.0753417,3
1176.2033920095157,1046.9670806467657,2499.627976190476,0.08268164,3
1312.6969165460607,993.0492364375611,2491.8478260869565,0.10222123,3
1533.378622716021,1142.6255739796377,2896.282327586207,0.14968814,3
1198.1538056122668,971.3100541850866,2362.79296875,0.1021568,3
1304.4992740065834,1089.5124067545107,2621.09375,0.09190026,3
1298.2204372341755,1022.3896013559163,2454.1666666666665,0.10286949,3
1103.747966164027,1038.0835759831778,2426.470588235294,0.084518865,3
1250.6101224256224,973.3894592020451,2356.6176470588234,0.101594746,3
1558.0071553821929,1014.6989807811284,2652.157738095238,0.1282301,3
1370.6678634660434,990.2248202996664,2467.28515625,0.117929496,3
1359.8463181119644,966.6836820989882,2470.525568181818,0.16953808,3
1063.3762219735647,963.3354345745199,2289.0625,0.09116832,3
1093.7718958548005,997.3246412428202,2399.7395833333335,0.0786115,3
1179.5281810340182,1043.8340784348857,2486.9791666666665,0.10076688,3
985.9194494932572,933.5552332421319,2233.88671875,0.07859516,3
1078.549510737165,972.0937209451529,2323.784722222222,0.076764256,3
1150.8105347248577,980.637443727587,2375.0,0.11917129,3
1075.762673297309,1031.184370299068,2441.176470588235,0.06878412,3
1391.4858830334463,1070.658404805186,2678.6684782608695,0.14067546,3
1694.9980096798708,1193.5754847160258,3089.471726190476,0.20422217,3
1272.5745676181452,1053.1265733910348,2581.4144736842104,0.10899677,3
1647.503293563202,1196.4435551863542,3056.8359375,0.19817181,3
1185.0333441909374,1193.0760442919327,2743.6079545454545,0.060954645,3
1240.6095672466756,1209.5525382973992,2810.369318181818,0.06773794,3
1411.2469039789087,1141.8310197679411,2764.2045454545455,0.12045351,3
1388.8444961402988,1125.9544011979388,2672.5852272727275,0.08936618,3
1047.565643813564,1142.7428174569372,2562.5,0.03060717,3
1023.0463600908643,1166.1399234071355,2512.276785714286,0.022634326,3
1416.8137651971265,1253.782795663932,3039.0625,0.076103285,3
1405.1356452424632,1246.7579156812274,2990.8854166666665,0.075022824,3
950.9792020441665,1125.532123024526,2398.4375,0.018120492,3
1074.414250823322,1245.5646513977147,2867.1875,0.028665196,3
1081.5272483959777,1204.7676794342665,2679.6875,0.025963958,3
1095.0829502019446,1259.138406509631,2962.2395833333335,0.027779454,3
1194.3230825496885,1212.2136216622594,2774.3055555555557,0.033161428,3
1347.2487165821601,1216.1395536361308,2941.7613636363635,0.07685904,3
1247.334391013651,1244.498926035577,2921.875,0.06221752,3
1124.6878383645032,1269.8085600862694,2986.6071428571427,0.030874435,3
1108.2954855733922,1243.161333073915,2802.734375,0.026196191,3
1164.7592623506532,1248.690200710849,2873.046875,0.034349337,3
1421.1019582427439,1227.815965736537,2937.5,0.08093209,3
1485.633480317892,1226.548410268974,3009.943181818182,0.09509673,3
1179.7450688368494,1255.820605512588,2861.6071428571427,0.029361565,3
1162.2305050243692,1272.1736282435195,2991.0714285714284,0.029717073,3
1468.620567781919,1185.8065534481448,2860.15625,0.07548209,3
1065.7995143520075,1222.556517005617,2751.953125,0.021709267,3
1503.5706809005956,1255.4831557002183,3085.2272727272725,0.09247534,3
1547.56644473389,1287.7610664778788,3236.71875,0.10878525,3
1427.783138184654,1274.5828333185696,3114.0625,0.089029804,3
1321.1996431536888,1239.0984507400913,2961.71875,0.085476115,3
1197.4447338705013,1291.8076419788845,3087.890625,0.034024276,3
1473.8971868942376,1246.4330008781913,3035.590277777778,0.10554482,3
1488.054012822307,1269.7103614665507,3117.1875,0.09846987,3
1437.353844539213,1352.6293452991024,3329.8611111111113,0.07638509,3
1584.8387382401263,1365.348230783729,3435.546875,0.09721808,3
1144.7716583338256,1178.5766358348203,2669.6428571428573,0.033939224,3
1303.5339965942505,1208.8215987419524,2895.8333333333335,0.07907593,3
1445.8286846676388,1208.0016133773825,3028.125,0.08819167,3
1230.6017269092085,1223.830582049029,2950.0,0.09767159,3
1124.9780147948236,1169.0114637121774,2705.078125,0.054707505,3
1164.8843277948213,1220.2555740213766,2841.796875,0.06008008,3
1498.6480773102867,1318.8763747132414,3331.25,0.12066476,3
1468.5438828771407,1311.5285416563493,3274.3055555555557,0.09270271,3
1523.5799879708918,1315.1024217458905,3337.3579545454545,0.11817443,3
1428.718031181235,1155.9036192452681,2939.0625,0.10382669,3
1365.45644786203,1229.521638391678,2923.4375,0.073411085,3
1489.618494328167,1198.6118046406948,3005.681818181818,0.13144141,3
1322.9718212705072,1203.54945367354,2929.6875,0.06445753,3
1332.3879492445142,1215.6495026213647,2982.244318181818,0.08737358,3
1449.3619388980403,1239.7095459491645,3111.0491071428573,0.097226635,3
1345.1074430968324,1174.5072144855399,2957.9326923076924,0.09770496,3
1085.8627505278787,1221.5312676736303,2778.3203125,0.03004839,3
1225.1336775506516,1144.1910326086809,2529.296875,0.053344,3
1031.573777233324,995.2422334758893,2258.6805555555557,0.046968237,3
1085.1655974452442,1033.9154386490268,2313.4765625,0.042630084,3
1084.966897902494,991.0756270877489,2262.6953125,0.046944067,3
1061.3625217864085,1066.55996949262,2340.277777777778,0.028943501,3
1021.7528578787432,989.3926933299972,2203.125,0.04953856,3
1079.8200615295023,1000.7874662263275,2331.597222222222,0.04959139,3
1187.899118245887,1097.151558730495,2401.0416666666665,0.026034039,3
1090.4269760008913,1008.5865216839362,2323.784722222222,0.060760975,3
994.636239253278,1018.0268140544807,2243.3035714285716,0.04089892,3
1125.86947592779,1092.1758541124168,2483.59375,0.05072102,3
990.2588930519487,1036.9695505259397,2287.109375,0.029229559,3
1083.4718353579926,996.645865894024,2253.472222222222,0.048069313,3
1019.6869415572172,950.7874814487813,2184.027777777778,0.024819437,3
1239.433113366432,1145.4482157032317,2655.330882352941,0.047710594,3
1146.0421392825324,1075.0379685631697,2434.659090909091,0.026402831,3
1324.2163298464097,1096.4721473473694,2660.64453125,0.069317676,3
1289.1809609116037,1075.0779592980382,2562.5,0.046585206,3
1541.6301729722395,1153.004138064177,2923.6111111111113,0.013083496,3
1226.3694589587851,1163.8601113915547,2734.9759615384614,0.062745914,3
1115.8490816148537,1054.1302045756477,2387.6201923076924,0.03196685,3
1182.7843207704766,1079.7259391281407,2489.783653846154,0.053737756,3
1176.592260867617,1039.7644272393527,2427.0833333333335,0.087700225,3
1065.3503764658906,1027.6736237736345,2279.296875,0.04656603,3
1168.4274358505947,1026.6886644095443,2371.7447916666665,0.050805133,3
1016.9052954642259,956.8807797843776,2236.328125,0.03699716,3
1092.436402536939,1060.7115548111915,2382.8125,0.030346168,3
1045.223554343763,1038.1606924740188,2355.902777777778,0.037888583,3
898.2805308908677,1017.2107386278667,2190.848214285714,0.008125838,3
1050.5297338366024,1032.618843984563,2362.9261363636365,0.051493037,3
959.045796609977,1007.7170002850731,2241.40625,0.022195162,3
952.6281800973951,984.1013515067765,2144.097222222222,0.016411155,3
1131.2967667913558,1057.7167936785013,2477.8645833333335,0.08815349,3
934.503559854076,993.8430181181564,2195.3125,0.017790895,3
1125.7317774049395,1042.9543678436066,2363.28125,0.054170437,3
1231.2452417623238,1107.802253599184,2609.375,0.10226162,3
1074.3701662447959,1032.6043424945926,2319.4444444444443,0.029630512,3
980.7520611400669,919.6484112036497,2083.0078125,0.03140706,3
960.2649110011342,918.5755387898674,2050.347222222222,0.026926842,3
1013.9027340155833,1023.4719531925552,2344.7265625,0.029269163,3
1303.830199475393,1060.8372993704934,2544.034090909091,0.09763186,3
1358.1352692156813,1069.5688084943583,2581.0546875,0.122631386,3
981.0895961400707,963.1601228352393,2122.159090909091,0.021665875,3
1014.3308665152739,952.4694790821496,2144.965277777778,0.03475705,3
880.1564082083383,946.8060046268778,2099.3303571428573,0.012173152,3
1179.4761044773502,1173.2922714975002,2701.171875,0.033511832,3
